"","site_name","date","GPP","GPP.lower","GPP.upper","GPP.Rhat","ER","ER.lower","ER.upper","K600","K600.lower","K600.upper","temp","Q","light","velocity","depth"
"487477","nwis_14211010",2009-02-04,0.25805084024323,-0.726235904997782,1.21884169328358,0.99958443409048,0.818012698216648,-1.00891271817476,2.70960083716753,5.71895527964869,3.20432427335884,8.23854556221031,3.76041666666667,66.57998650875,120.664166666667,1.19144842865757,1.32842144452136
"487478","nwis_14211010",2009-02-05,0.380915726105067,-0.589981755743267,1.38234803422317,0.99932100110373,0.630799550138607,-1.10644818777057,2.46984576973553,5.64024066433179,3.14166226469444,8.0744529828711,3.73541666666667,67.364599144375,92.9333333333333,1.19760344009745,1.335017117698
"487479","nwis_14211010",2009-02-06,0.647938731773004,-0.295979826979842,1.59564112451418,0.999538688088771,0.230509139848495,-1.61069773356204,1.8835485589794,5.27352184590428,2.71646525846877,7.66738253242363,4.22083333333333,71.877596635,63.5754583333333,1.23222986035783,1.37209762081374
"487480","nwis_14211010",2009-02-07,0.0921555089720677,-0.882881866519007,1.07882508439505,0.999689856377791,1.34043055999824,-0.493320248883048,3.12794118290415,5.59748246172659,3.01651152733145,8.04315980496285,4.7125,70.916003705625,128.3455,1.22497739565658,1.36433522573958
"487481","nwis_14211010",2009-02-08,0.45151877173006,-0.501611177286515,1.37712518847831,0.998650886389477,0.372525504274806,-1.42518562447304,2.16383541185983,5.58330624386587,2.80816447473914,8.29993372921512,4.05208333333333,68.42058156375,102.686916666667,1.20582565310776,1.34382599421276
"487482","nwis_14211010",2009-02-09,0.840419458914744,-0.139427186682387,1.78221368852079,0.999957255034082,-0.587718339178945,-2.41827456869738,1.1989242134377,5.53718080713387,3.10988479249696,8.00431737197789,4.33125,66.054944970625,88.2939583333333,1.18723943985204,1.32390813571664
"487483","nwis_14211010",2009-02-10,0.873765657159971,-0.182654314247438,1.92642633967541,0.999879967982919,-0.452840395835365,-2.26394888351594,1.33417527658723,5.7226772883122,3.06339986019817,8.32898333819154,4.25,64.969465835625,61.2280833333333,1.17864680847196,1.31469776051543
"487484","nwis_14211010",2009-02-13,0.867752551428846,-0.187811299532961,1.84164073360073,0.999446641371156,-2.01817353745142,-3.81663113133477,-0.256888768504376,5.79161486461396,3.47268933304759,8.20838216863696,4.0875,58.10852978125,66.00025,1.12221380293029,1.25413673860385
"487485","nwis_14211010",2009-02-14,0.828673556678339,-0.167011404786474,1.82472492977404,0.99877473876589,-2.15786353217896,-4.01652310938664,-0.283485097769179,5.8593202417917,3.35618364405187,8.21650691208387,3.62083333333333,56.757580205625,67.0534166666667,1.11065204049536,1.24171429317361
"487486","nwis_14211010",2009-02-15,1.00482749811978,-0.110820820866477,2.07390223211045,1.00043959476617,-2.13493313449055,-3.99051312820367,-0.290346709940007,5.85694272678693,3.31468172469553,8.36955323161495,3.98333333333333,56.06735706,93.2220833333333,1.10468911998951,1.23530564835514
